id,name,latitude,longitude,neighbourhood_cleansed,city,property_type,room_type,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
37686720,Brand New Home- next to New Belgium and Haywood Rd,35.58497,-82.57263,28806,Asheville,House,Private room,1,1.5,80.0,2015-11-26,t,1,2,13,100.0,t,moderate
37707582,The Woolsey Cottage,35.47087,-82.57484000000001,28704,Arden,Cottage,Entire home/apt,3,1.5,225.0,2019-08-12,t,1,2,12,100.0,t,flexible
37710978,West Asheville Entire Family Home,35.569109999999995,-82.59713,28806,Asheville,House,Entire home/apt,3,3.5,185.0,2015-08-12,t,1,2,4,100.0,f,moderate
37721737,West Asheville Abode unit C,35.58021,-82.59664000000001,28806,Asheville,House,Entire home/apt,1,1.0,91.0,2019-07-31,t,1,2,33,98.0,t,flexible
37736220,Private Basement Studio Apt. in East Asheville,35.63094,-82.47766,28805,Asheville,Apartment,Entire home/apt,0,1.0,85.0,2017-11-02,t,1,1,8,100.0,t,moderate
37784099,Laurel's Rest,35.478629999999995,-82.50366,28704,Arden,Guest suite,Entire home/apt,0,1.0,90.0,2019-08-14,f,1,2,8,100.0,t,flexible
37793218,Simply Divine in West Asheville!,35.57074,-82.5867,28806,Asheville,House,Entire home/apt,2,2.0,289.0,2019-04-11,t,1,2,38,100.0,t,flexible
37797864,"West Asheville Studio - ""Touch of Provence""",35.58498,-82.60441,28806,Asheville,House,Entire home/apt,0,1.0,65.0,2014-10-22,t,1,2,29,100.0,f,moderate
37803956,WALK TO DOWNTOWN- Sanitized Cute Studio-Dogs ok!,35.59746,-82.56373,28801,Asheville,Guest suite,Entire home/apt,0,1.0,65.0,2015-07-22,t,2,2,44,96.0,t,moderate
37838413,Waterfall Haven,35.42977,-82.52169,28732,Fletcher,House,Private room,1,1.0,60.0,2015-09-25,f,1,1,9,100.0,f,flexible
37856650,New luxury condo in heart of downtown Asheville~55 S. Market (Website hidden by Airbnb),35.5935,-82.55015,28801,Asheville,Condominium,Entire home/apt,1,1.0,225.0,2018-01-11,t,2,1,20,96.0,t,strict_14_with_grace_period
37892971,New luxury condo in heart of downtown Asheville~55 S.Market St. #208,35.59356,-82.54926,28801,Asheville,Condominium,Entire home/apt,1,1.0,225.0,2018-01-11,t,2,1,16,99.0,t,strict_14_with_grace_period
37900889,Barrel-Aged Beer Home - Free Keg of Local AVL Beer,35.599779999999996,-82.62653,28806,Asheville,House,Entire home/apt,4,2.0,175.0,2017-01-03,t,8,2,31,95.0,f,moderate
37964414,Carpe Soli Farm*—10min to downtown,35.599340000000005,-82.48649,28805,Asheville,House,Entire home/apt,2,1.0,73.0,2019-02-11,t,2,1,34,100.0,t,moderate
37969437,Serene Getaway By The Heart Of AVL - Entire House!,35.59516,-82.59465,28806,Asheville,House,Entire home/apt,2,2.0,111.0,2019-07-17,f,1,1,34,95.0,t,moderate
37974419,Excellent Views & Short Walk to Downtown Asheville,35.59547,-82.54066,28801,Asheville,Guest suite,Entire home/apt,2,2.0,139.0,2016-07-23,t,2,1,12,100.0,t,moderate
37974850,Bright & Artsy West Asheville Bungalow,35.575959999999995,-82.5943,28806,Asheville,House,Entire home/apt,2,1.0,170.0,2013-08-13,t,4,2,13,100.0,f,moderate
37990138,The Bears Den~a cozy private space close to action,35.58849,-82.49517,28805,Asheville,House,Private room,1,1.0,40.0,2019-07-15,t,1,1,17,96.0,t,flexible
37997584,New luxury condo in heart of downtown Asheville~55 South Market #206,35.59421,-82.54923000000001,28801,Asheville,Condominium,Entire home/apt,1,1.0,225.0,2018-01-11,t,2,1,29,97.0,t,strict_14_with_grace_period
38022086,Asheville Home w/Hot Tub & Lavish Game Room!,35.64689,-82.51266,28804,Asheville,House,Entire home/apt,4,4.0,673.0,2017-09-20,f,1,2,1,100.0,t,strict_14_with_grace_period
38030235,New luxury condo located in heart of downtown Asheville~55 South Market #210,35.5944,-82.55100999999999,28801,Asheville,Condominium,Entire home/apt,1,1.0,225.0,2018-01-11,t,2,1,24,99.0,t,strict_14_with_grace_period
38045465,Sweet Magnolia,35.61915,-82.61275,28804,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2019-08-24,f,1,2,8,100.0,t,moderate
38052258,"Charming, newly renovated condo #10 in historic King James Building",35.603790000000004,-82.54807,28801,Asheville,Condominium,Entire home/apt,2,2.0,250.0,2018-01-11,t,4,1,10,98.0,t,strict_14_with_grace_period
38052261,New luxury condo in heart of downtown Asheville~55 S. Market #216,35.593759999999996,-82.5502,28801,Asheville,Condominium,Entire home/apt,2,2.0,295.0,2018-01-11,t,4,1,18,96.0,t,strict_14_with_grace_period
38070440,"Studio Apartment near Parkway, Trails and Downtown",35.556459999999994,-82.49294,28803,Asheville,Apartment,Entire home/apt,1,1.0,52.0,2019-08-25,t,1,1,22,100.0,t,moderate
38074026,Incredible views & Short Walk to Downtown!,35.59406,-82.54335999999999,28801,Asheville,Guest suite,Entire home/apt,1,1.5,99.0,2015-10-14,t,2,2,21,97.0,f,moderate
38094039,Cozy Mountain Getaway,35.56045,-82.66203,28715,Candler,House,Entire home/apt,3,1.5,120.0,2013-06-17,t,1,2,9,91.0,t,flexible
38097291,"Charming, newly renovated condo #1 in Historic King James Building",35.602990000000005,-82.54711,28801,Asheville,Condominium,Entire home/apt,1,1.0,125.0,2018-01-11,t,2,1,18,93.0,t,strict_14_with_grace_period
38099305,Mountain View Guest Suite,35.53757,-82.47216,28803,Asheville,Guesthouse,Entire home/apt,0,1.0,150.0,2019-08-26,f,1,2,2,100.0,t,moderate
38101122,* * Pond’s Edge Retreat * *,35.59285,-82.65801,28806,Asheville ,Apartment,Entire home/apt,1,1.0,125.0,2016-10-22,t,1,2,14,100.0,t,moderate
38101783,Charming Wooded  Cabin with Hot Tub,35.48537,-82.47098000000001,28732,Fletcher,Cabin,Entire home/apt,1,2.0,97.0,2017-07-26,t,1,1,57,99.0,t,moderate
38112873,Tranquil Mountain Retreat w/ Private Studio,35.62792,-82.52863,28804,Asheville,Apartment,Entire home/apt,3,2.0,126.0,2017-09-07,f,8,2,2,100.0,t,super_strict_30
38123308,"West Asheville Home w/Patio, 5Mi to Dtwn!",35.56707,-82.6347,28806,Asheville,House,Entire home/apt,2,1.0,162.0,2017-09-20,f,1,2,11,95.0,t,strict_14_with_grace_period
38129233,Studio on Broad,35.604859999999995,-82.54959000000001,28801,Asheville,Guest suite,Entire home/apt,1,1.0,99.0,2016-01-19,t,1,2,28,99.0,f,moderate
38135882,"Private elevator, Roof top Terrace, New, Luxury Townhome",35.586729999999996,-82.55479,28801,Asheville,Townhouse,Entire home/apt,2,2.0,295.0,2018-01-11,t,6,1,25,100.0,t,strict_14_with_grace_period
38151584,UTOPIA THEMED SUITES ~ HOT-TUB ~ RURAL ~ VIEWS,35.61133,-82.52573000000001,28805,Asheville,House,Entire home/apt,4,4.5,400.0,2012-03-23,t,8,1,1,100.0,f,strict_14_with_grace_period
38152084,"Plants, Art and Hot Tub: 2.5M from Asheville",35.620909999999995,-82.57155,28804,Woodfin,House,Private room,1,1.0,15.0,2019-07-17,t,1,1,11,100.0,f,moderate
38178700,Charming duplex 2 miles from downtown,35.61965,-82.55993000000001,28804,Asheville,House,Entire home/apt,1,1.0,165.0,2013-09-23,t,2,1,5,100.0,t,flexible
38182048,Brand New Luxury Condo in Downtown Asheville,35.5942,-82.55017,28801,Asheville,Condominium,Entire home/apt,1,1.0,150.0,2014-07-02,t,1,2,19,100.0,t,strict_14_with_grace_period
38183596,Cute & Cozy Bedroom near many AVL attractions!,35.53232,-82.52588,28803,Asheville,House,Private room,1,1.0,40.0,2015-08-08,t,2,1,63,100.0,f,moderate
38204389,The Woodland House,35.64645,-82.4962,28804,Asheville,House,Entire home/apt,3,2.0,350.0,2019-08-30,f,1,3,1,100.0,t,moderate
38209611,COMFORTABLE COZY CLOSE TO DOWNTOWN,35.59578,-82.48124,28805,Asheville,House,Entire home/apt,3,1.0,130.0,2019-08-30,t,1,2,17,96.0,t,moderate
38214746,"Private, peaceful guesthouse in Asheville",35.6083,-82.46826,28805,Asheville,Guesthouse,Entire home/apt,1,0.5,50.0,2017-09-10,t,2,1,16,98.0,f,flexible
38217215,Serenity Now!,35.575070000000004,-82.53596999999999,28803,Asheville,Apartment,Entire home/apt,1,1.0,78.0,2014-01-19,t,1,2,38,99.0,f,moderate
38260042,Bent Creek Haven: Where the city meets the forest,35.510659999999994,-82.6095,28806,Asheville,House,Entire home/apt,3,1.5,140.0,2018-05-03,t,1,2,23,99.0,f,moderate
38260663,Creek-side retreat in the Heart of West Asheville,35.57301,-82.60070999999999,28806,Asheville,Guest suite,Private room,1,1.0,78.0,2017-03-19,t,1,2,12,95.0,t,strict_14_with_grace_period
38266279,West Asheville Urban Homestead Cottage,35.5716,-82.57939,28806,Asheville,Guesthouse,Entire home/apt,0,1.0,110.0,2018-09-18,t,1,1,87,100.0,f,flexible
38288393,"New, luxury condo located in heart of downtown Asheville~55 S. Market #201",35.59277,-82.55041,28801,Asheville,Condominium,Entire home/apt,2,2.0,395.0,2018-01-11,t,4,1,19,97.0,t,strict_14_with_grace_period
38298383,"East Asheville Views, Fire Pit,Parkway, Large Home",35.55062,-82.46840999999999,28803,Asheville,House,Entire home/apt,4,2.0,250.0,2018-05-15,t,8,1,16,100.0,t,moderate
38298493,Country tranquility just minutes from downtown,35.614020000000004,-82.52360999999999,28805,Asheville,Bungalow,Entire home/apt,2,2.0,120.0,2013-09-18,t,2,2,26,98.0,t,moderate
38322547,Beautiful lower level apartment with outdoor tub,35.58313,-82.57653,28806,Asheville,Apartment,Entire home/apt,2,1.0,135.0,2012-10-11,t,2,2,16,98.0,f,strict_14_with_grace_period
38328291,Biltmore Village Apartment,35.57026,-82.54652,28803,Asheville,House,Entire home/apt,1,1.0,200.0,2019-06-01,t,1,1,4,95.0,t,flexible
38329359,Hidden Cove,35.62644,-82.57264,28804,Woodfin,House,Entire home/apt,3,2.0,180.0,2018-03-22,t,1,2,13,98.0,t,moderate
38343217,"Vegetarian, non-smoking clean home.",35.62874,-82.58681,28804,Woodfin,House,Private room,1,1.0,40.0,2015-05-21,f,1,1,15,100.0,f,flexible
38358756,Secluded Asheville Hillside Hide-Away,35.494279999999996,-82.51438,28803,Asheville,Apartment,Entire home/apt,1,1.0,80.0,2016-07-20,t,1,1,21,100.0,t,moderate
38379294,East Asheville Home with Superb Mountain Views,35.61394,-82.48751999999999,28805,Asheville,House,Entire home/apt,4,3.0,300.0,2015-04-10,t,1,3,21,100.0,t,moderate
38413800,8 Minutes to downtown AVL and Biltmore. Sleeps 8.,35.550540000000005,-82.50672,28803,Asheville,House,Entire home/apt,3,2.0,230.0,2019-05-25,t,6,2,26,100.0,t,strict_14_with_grace_period
38448857,Charming Tiny House by the Biltmore Village,35.54565,-82.53302,28803,Asheville,Guesthouse,Entire home/apt,1,1.0,90.0,2015-06-04,t,1,2,26,98.0,t,flexible
38453728,"Quiet, Safe, Well-Appointed, Excellent Location",35.58201,-82.57214,28806,Asheville,House,Private room,2,1.0,64.0,2019-09-08,f,1,31,1,100.0,t,flexible
38487193,"Bungalow suite in Biltmore village, great location",35.56863,-82.53118,28803,Asheville,House,Private room,1,1.0,99.0,2017-05-02,t,2,1,15,100.0,t,strict_14_with_grace_period
38491874,Walk to Downtown Asheville Plus Excellent Views,35.59326,-82.5421,28801,Asheville,House,Entire home/apt,1,1.0,99.0,2016-07-23,t,2,2,10,100.0,f,flexible
38530930,"The Glenway House ~A Quiet Retreat ""Suite 1""",35.639990000000004,-82.51982,28804,Asheville,House,Private room,1,1.0,40.0,2019-06-08,f,1,2,6,100.0,t,moderate
38538781,"Detached Guest House, Private,Walkable W.Asheville",35.58011,-82.58965,28806,Asheville,Guesthouse,Entire home/apt,1,1.0,105.0,2016-09-08,t,2,2,32,100.0,f,flexible
38540766,Downtown Asheville with Great Views & Sunsets,35.5946,-82.54225,28801,Asheville,Bungalow,Entire home/apt,2,1.0,99.0,2015-10-14,t,2,2,14,94.0,f,strict_14_with_grace_period
38541159,Dove Cottage,35.61299,-82.55467,28804,Asheville,Bungalow,Private room,1,1.5,45.0,2018-06-21,f,1,1,15,85.0,f,moderate
38568166,"Bright, Earthy & Spacious Private Retreat",35.60245,-82.55599000000001,28801,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2015-08-19,t,1,1,7,100.0,f,flexible
38573541,Bear-a-dise Found,35.558409999999995,-82.60405,28806,Asheville,Apartment,Entire home/apt,1,1.0,159.0,2016-05-13,t,2,2,5,100.0,f,strict_14_with_grace_period
38597290,The Cozy Cottage Idyllic for Social Distancing,35.478390000000005,-82.50984,28704,Arden,Cottage,Entire home/apt,1,1.5,120.0,2017-03-26,t,1,2,40,100.0,t,moderate
38600691,Maxwell Cottage / with Hot Tub / Mountain View,35.596990000000005,-82.4822,28805,Asheville,House,Entire home/apt,3,2.0,180.0,2017-10-14,f,1,30,15,100.0,f,strict_14_with_grace_period
38603834,Entire Guest House 2 blocks from Mission Hospital!,35.59385,-82.55196,28801,Asheville,Cottage,Private room,4,4.0,130.0,2016-05-22,f,4,30,1,80.0,f,moderate
38616361,"Complete private suite - Sierra Nevada, Asheville",35.460370000000005,-82.4717,28732,Fletcher,Guest suite,Entire home/apt,1,1.0,88.0,2016-07-19,t,1,2,24,99.0,t,flexible
38624441,East Asheville Abode near Historic Downtown,35.60739,-82.49889,28805,Asheville,House,Private room,1,1.0,60.0,2017-10-28,t,1,1,17,100.0,t,flexible
38642094,Private apartment near Blue Ridge Parkway,35.595490000000005,-82.47944,28805,Asheville,Apartment,Entire home/apt,1,1.0,50.0,2017-06-30,t,1,2,23,100.0,f,flexible
38647370,Brand New Cottage! Completed in September 2019,35.520379999999996,-82.61543,28806,Asheville,Cottage,Entire home/apt,3,2.0,359.0,2016-01-03,t,1,2,4,100.0,t,strict_14_with_grace_period
38659759,Bohemian Bungalow,35.53233,-82.61934000000001,28806,Asheville,House,Entire home/apt,1,1.0,159.0,2016-05-13,t,1,3,8,100.0,f,strict_14_with_grace_period
38670161,New luxury condo in heart of downtown Asheville~55 S.Market St. #207,35.593990000000005,-82.55111,28801,Asheville,Condominium,Entire home/apt,1,1.0,295.0,2018-01-11,t,2,1,18,99.0,t,strict_14_with_grace_period
38710999,Newly renovated charming condo in Historic King James Building #6,35.60383,-82.54772,28801,Asheville,Condominium,Entire home/apt,1,1.0,195.0,2018-01-11,t,2,1,3,93.0,t,strict_14_with_grace_period
38711002,New luxury 2 bdr/2 bath condo located in the heart of downtown Asheville,35.59424,-82.55025,28801,Asheville,Condominium,Entire home/apt,2,2.0,495.0,2018-01-11,t,4,1,19,100.0,t,strict_14_with_grace_period
38727711,"The Burton Street Cottage, West Asheville",35.58011,-82.58361,28806,Asheville,House,Entire home/apt,2,1.5,199.0,2018-02-24,t,1,2,12,100.0,f,strict_14_with_grace_period
38784372,New luxury condo in downtown Asheville,35.592290000000006,-82.55761,28801,Asheville,Condominium,Entire home/apt,3,3.0,395.0,2018-01-11,t,6,1,10,92.0,t,strict_14_with_grace_period
38784373,"New, luxury 1 bdr/1 bath condo in heart of downtown Asheville~55. S. Market #107",35.5926,-82.55018000000001,28801,Asheville,Condominium,Entire home/apt,1,1.0,295.0,2018-01-11,t,2,1,10,98.0,t,strict_14_with_grace_period
38796139,Master Room: Mountainside Private Room & Pvt. Bath,35.4904,-82.51441,28803,Asheville,House,Private room,1,1.0,38.0,2014-06-02,f,2,1,35,98.0,t,strict_14_with_grace_period
38817764,Relaxing Modern Retreat By The River! Entire House,35.62415,-82.57946,28804,Woodfin,House,Entire home/apt,2,2.0,111.0,2019-07-17,f,1,1,23,92.0,t,moderate
38825791,"Comfy suite in new home, with great mountain view",35.567170000000004,-82.52308000000001,28803,Asheville,House,Private room,1,1.0,60.0,2015-08-02,t,1,2,13,95.0,f,flexible
38826892,ASHEVILLE FRESH MOUNTAIN AIR,35.65287,-82.57909000000001,28804,Asheville,Apartment,Entire home/apt,2,1.0,350.0,2019-09-23,f,1,2,3,93.0,f,flexible
38842684,Hidden House in the Mountains,35.53419,-82.48315,28803,Asheville,House,Entire home/apt,4,3.0,500.0,2016-07-12,t,4,3,18,100.0,f,moderate
38849359,Asheville Urban Oasis at Emma,35.59973,-82.60226,28806,Asheville,House,Entire home/apt,2,2.0,147.0,2016-12-01,t,4,2,43,96.0,f,strict_14_with_grace_period
38867480,Tent Rent Asheville (Complete Outdoor Gear Rental),35.4835,-82.51971999999999,28803,Arden,Tent,Entire home/apt,0,0.0,70.0,2014-04-23,t,2,2,1,100.0,t,flexible
38903164,Entire House on Blue Ridge Parkway with Hot Tub!,35.55857,-82.49095,28803,Asheville,House,Entire home/apt,2,2.0,275.0,2017-06-11,t,4,2,24,100.0,f,strict_14_with_grace_period
38923649,Come relax on the front porch at the Dogwood House,35.58999,-82.61928,28806,Asheville,House,Entire home/apt,3,2.5,201.0,2012-12-05,t,6,2,29,100.0,t,strict_14_with_grace_period
38923965,"New listing, Charming, great location & Views,",35.54298,-82.48387,28803,Asheville,Guest suite,Entire home/apt,2,1.0,145.0,2019-09-19,t,1,2,9,98.0,t,flexible
38931169,Downtown Asheville Condo w/ Patio + Amenities,35.59239,-82.55022,28801,Asheville,Condominium,Entire home/apt,1,1.0,409.0,2017-09-20,f,1,2,3,100.0,t,strict_14_with_grace_period
38935174,Stylish and Comfy Home Minutes to Downtown,35.554359999999996,-82.47758,28803,Asheville,House,Entire home/apt,0,0.0,350.0,2018-12-27,t,8,2,35,99.0,t,moderate
38978399,"Private entrance close to BRP, RAD and West AVL",35.524159999999995,-82.61108,28806,Asheville,House,Private room,1,1.0,53.0,2017-11-29,f,1,2,8,100.0,f,strict_14_with_grace_period
39003531,Simple comforts of home conveniently located,35.48636,-82.49648,28803,Arden,Condominium,Entire home/apt,2,2.5,150.0,2019-09-29,t,1,2,10,100.0,t,flexible
39007688,"Mountain Air - Peace, Comfort, and Convenience!",35.62363,-82.47733000000001,28805,Asheville,Apartment,Entire home/apt,2,1.0,102.0,2016-08-28,t,2,2,14,100.0,t,moderate
39019007,Asheville Cottage Steps to Shoji Spa and Parkway,35.551320000000004,-82.49571,28803,Asheville,House,Entire home/apt,2,1.0,199.0,2019-09-30,t,4,3,15,100.0,t,strict_14_with_grace_period
39025575,Charming Cape Cod Close to it All,35.590920000000004,-82.49906,28805,Asheville,House,Entire home/apt,4,2.0,119.0,2016-06-10,t,4,4,8,100.0,f,flexible
39028181,West Asheville Chalet- newly renovated- private,35.58271,-82.60750999999999,28806,Asheville,Guesthouse,Entire home/apt,1,1.0,72.0,2018-08-24,t,2,2,11,100.0,t,moderate
39036474,New luxury 1 bdr/1 bath condo heart of downtown Asheville~55 South Market #214,35.59277,-82.55019,28801,Asheville,Condominium,Entire home/apt,1,1.0,295.0,2018-01-11,t,2,1,5,96.0,t,strict_14_with_grace_period
39048434,Walk to hip RAD & Haywood / Good vibes / VIEW!!!,35.58461,-82.57539,28806,Asheville,House,Private room,0,1.0,175.0,2018-04-20,t,1,2,18,99.0,f,flexible
39112578,"The Aviary of West AVL, 3 miles from Downtown",35.58132,-82.59734,28806,Asheville,Apartment,Entire home/apt,2,1.0,150.0,2019-10-03,t,1,2,30,100.0,t,flexible
39113069,"Luxury West AVL Apartment, 3 miles from Downtown",35.58161,-82.59814,28806,Asheville,Apartment,Entire home/apt,1,1.0,150.0,2019-10-03,t,1,2,24,99.0,t,moderate
39156231,Cozy & Private Suite | West Asheville,35.58254,-82.60689,28806,Asheville,Guest suite,Entire home/apt,0,1.0,85.0,2017-06-15,t,2,2,9,98.0,f,strict_14_with_grace_period
39170705,Private Grove Park Suite near downtown Asheville!,35.612970000000004,-82.54518,28801,Asheville,Guest suite,Entire home/apt,2,1.0,115.0,2014-06-18,t,2,2,27,99.0,f,flexible
39177450,306 SW Condo Asheville - Historic Art Deco Gem!,35.59442,-82.55396,28801,Asheville,Condominium,Entire home/apt,1,1.0,275.0,2015-05-05,f,1,2,5,100.0,t,strict_14_with_grace_period
39191004,Fun and convenient well appointed downtown suite.,35.607620000000004,-82.54468,28801,Asheville,House,Private room,1,1.0,90.0,2012-08-07,t,1,1,4,100.0,f,moderate
39196663,New Private Suite Close to Biltmore and Asheville.,35.563190000000006,-82.52469,28803,Asheville,House,Private room,1,1.0,79.0,2016-02-15,t,1,2,16,100.0,t,flexible
39199023,"Wanderlust Lofts: The Sapphire, Downtown Haven",35.58918,-82.55291,28801,Asheville,Loft,Entire home/apt,2,1.0,399.0,2019-08-04,t,1,1,7,100.0,t,flexible
39199324,"Wanderlust Lofts: The Opal, Downtown Urban Retreat",35.58944,-82.55365,28801,Asheville,Loft,Entire home/apt,1,1.0,350.0,2019-08-04,t,2,1,9,100.0,t,flexible
39201259,dharma guest room in the heart of west asheville,35.58372,-82.58622,28806,Asheville,Guest suite,Private room,1,1.0,60.0,2012-11-13,t,1,1,13,100.0,t,flexible
39217268,"The Gnome Home- a little more west, Asheville",35.57843,-82.62608,28806,Asheville,Guest suite,Entire home/apt,1,1.0,90.0,2013-03-24,t,2,2,13,100.0,f,moderate
39224609,Idyllic mountain cove farm minutes from downtown,35.635690000000004,-82.51616999999999,28804,Asheville,House,Entire home/apt,3,2.0,275.0,2017-02-28,t,1,2,29,100.0,t,moderate
39225051,Hooper's Creek Retreat,35.43902,-82.46146999999999,28732,Fletcher,House,Entire home/apt,3,2.0,150.0,2018-06-26,f,1,2,5,100.0,t,flexible
39226970,Stylish and Beautiful Room in a Brand New Home,35.593270000000004,-82.54562,28801,Asheville,Guest suite,Private room,1,1.0,200.0,2019-10-08,f,1,2,5,96.0,f,strict_14_with_grace_period
39229606,Historic Farmstead 5 min from Downtown Asheville,35.587759999999996,-82.50724,28805,Asheville,Guest suite,Entire home/apt,1,1.0,125.0,2012-03-13,t,1,2,20,99.0,f,strict_14_with_grace_period
39230227,In the country...but near Asheville...,35.63364,-82.62947,28806,Asheville,House,Entire home/apt,3,2.0,135.0,2015-05-11,t,4,2,26,100.0,f,moderate
39308573,New Listing! Updated Home w/ Deck - Near Asheville,35.6285,-82.58318,28804,Woodfin,House,Entire home/apt,3,2.5,69.0,2017-09-07,f,7,2,2,100.0,t,super_strict_30
39310190,Dreamy Getaway in N. Asheville/Private Guest House,35.63856,-82.5572,28804,Asheville,Guesthouse,Entire home/apt,1,1.0,115.0,2016-12-06,t,2,2,6,100.0,f,moderate
39322078,Cozy Bungalow – Perfect for families!,35.63003,-82.58227,28804,Woodfin,Bungalow,Entire home/apt,4,1.5,190.0,2019-03-19,t,1,2,15,97.0,t,moderate
39335641,"Beautiful Ridge Top Private basement apt, downtown",35.589859999999994,-82.53968,28801,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2019-10-13,t,2,30,27,100.0,f,flexible
39342148,"Cabin feel, large deck, private, in city limits",35.53542,-82.6236,28806,Asheville,House,Entire home/apt,2,1.0,190.0,2011-06-18,t,2,29,7,97.0,t,moderate
39364782,Quiet Downtown Suite Steps Away from Downtown,35.59807,-82.5582,28801,Asheville,Guest suite,Entire home/apt,1,1.0,175.0,2015-06-16,f,2,1,8,100.0,t,strict_14_with_grace_period
39418899,Cozy Clean West Asheville Apt (Monthly Rental),35.57736,-82.59701,28806,Asheville,Apartment,Entire home/apt,1,1.0,90.0,2018-02-19,t,1,2,29,100.0,t,flexible
39431117,North Asheville Delight with King & Hot Tub,35.62445,-82.56227,28804,Asheville,House,Private room,1,1.0,43.0,2019-10-17,t,2,30,15,100.0,t,strict_14_with_grace_period
39435668,"Quiet, Private West Asheville Retreat with Hot Tub",35.5688,-82.57259,28806,Asheville,House,Private room,1,1.0,75.0,2019-10-17,t,1,1,14,100.0,f,moderate
39437623,Spacious West Asheville suite near Haywood Ave,35.583009999999994,-82.5863,28806,Asheville,House,Private room,1,1.0,65.0,2014-06-05,t,2,1,15,97.0,f,flexible
39439187,West Asheville Bungalow,35.57862,-82.58977,28806,Asheville,Bungalow,Entire home/apt,2,1.0,179.0,2019-05-12,t,1,30,27,98.0,t,flexible
39440197,Peaceful Sanctuary in the heart of West Asheville,35.5681,-82.57106,28806,Asheville,Guest suite,Entire home/apt,1,1.0,100.0,2017-02-24,t,1,2,35,97.0,f,strict_14_with_grace_period
39444836,"New, luxury condo located in the heart of downtown Asheville~55 (Website hidden by Airbnb)",35.59283,-82.5511,28801,Asheville,Condominium,Entire home/apt,1,1.0,295.0,2018-01-11,t,2,1,15,100.0,t,strict_14_with_grace_period
39444837,Landmark Mountain and City Views~Historic Patton Parker Garden Cottage #101,35.60337,-82.54656,28801,Asheville,Other,Entire home/apt,2,2.0,295.0,2018-01-11,t,4,1,9,98.0,t,strict_14_with_grace_period
39461061,Asheville Mountain Cottage/Accessible,35.63794,-82.46337,28805,Asheville,Guesthouse,Entire home/apt,0,1.0,105.0,2016-09-27,f,1,2,12,100.0,t,moderate
39466083,Asheville Modern Bohemian Private Suite w/King Bed,35.583659999999995,-82.49693,28805,Asheville,House,Private room,1,1.0,85.0,2014-05-06,t,1,2,9,100.0,f,moderate
39487580,The River Nook✨A Tiny Refuge,35.6344,-82.59912,28804,Woodfin,Tiny house,Entire home/apt,1,1.0,80.0,2015-01-12,t,2,2,7,100.0,t,flexible
39519331,Modern Luxury Downtown Condo 211- prime location,35.5932,-82.54993,28801,Asheville,Condominium,Entire home/apt,1,1.0,285.0,2015-05-05,f,1,2,13,100.0,t,strict_14_with_grace_period
39548513,Mid-Century Cottage; Convenient Location,35.58602,-82.48926,28805,Asheville,House,Private room,1,1.0,50.0,2019-04-15,t,1,1,14,97.0,t,flexible
39549754,Cheery Craftsman Spacious Suite near Town & Trails,35.63299,-82.55254000000001,28804,Asheville,Guest suite,Entire home/apt,1,1.0,120.0,2016-12-04,t,2,2,21,99.0,t,strict_14_with_grace_period
39550043,"Matt's Place, quiet street charming West Asheville",35.5775,-82.61873,28806,Asheville,House,Private room,2,1.0,50.0,2017-08-23,t,1,1,14,99.0,t,moderate
39575615,Private Basement Suite Close to Biltmore & Dwntown,35.56192,-82.52068,28803,Asheville,House,Private room,1,1.0,70.0,2019-10-23,f,1,1,6,97.0,t,flexible
39576253,Little Asheville! 15 min Asheville/Hendersonville,35.43728,-82.46003,28732,Fletcher,House,Entire home/apt,2,2.0,90.0,2018-08-30,t,1,2,12,97.0,t,flexible
39577589,The Studio at 217,35.599340000000005,-82.48616,28805,Asheville,Apartment,Entire home/apt,1,1.0,55.0,2012-11-13,t,1,2,52,100.0,t,moderate
39601430,The Woodfin - Chateau de Bro & Chalet de Bae,35.62816,-82.58208,28804,Asheville,House,Entire home/apt,1,1.0,114.0,2016-09-22,t,2,2,27,100.0,t,flexible
39613762,The Pumpkin-Arts & Crafts Bungalow; Lower Level,35.58352,-82.57214,28806,Asheville,Apartment,Entire home/apt,1,1.0,50.0,2018-09-26,t,1,1,64,99.0,t,flexible
39632435,"Location,location,location, convenient beauty cott",35.50801,-82.66378,28715,Candler,House,Entire home/apt,2,2.0,125.0,2019-10-25,f,1,2,1,100.0,t,flexible
39645395,Large Private Oasis w Separate Entrance,35.49584,-82.53636999999999,28803,Asheville,House,Private room,1,1.0,89.0,2016-05-26,f,1,1,2,100.0,t,moderate
39671831,"New Listing! New-Build Home, Near Downtown",35.62846,-82.58104,28804,Asheville,House,Entire home/apt,5,3.5,153.0,2017-09-07,f,10,3,1,80.0,t,super_strict_30
39675706,"Private guest suite, walk to Biltmore, bring Fido!",35.57002,-82.52864,28803,Asheville,Guest suite,Entire home/apt,1,1.0,60.0,2019-10-27,t,1,1,61,98.0,t,strict_14_with_grace_period
