id,latitude,longitude,neighbourhood_cleansed,city,zipcode,property_type,room_type,accommodates,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
24421260,35.57323,-82.59279000000001,28806,Asheville,28806.0,Apartment,Entire home/apt,2,0,1.0,99.0,2015-08-02,t,1,2,119,98.0,f,flexible
24425345,35.568540000000006,-82.52401,28803,Asheville,28803.0,House,Entire home/apt,2,1,1.0,62.0,2016-04-10,t,1,30,4,100.0,f,flexible
24428641,35.61145,-82.52704,28805,Asheville,28805.0,Cottage,Entire home/apt,8,3,2.5,480.0,2013-03-03,t,8,2,49,100.0,f,moderate
24445744,35.58384,-82.57024,28806,Asheville,28806.0,House,Private room,2,1,1.0,75.0,2015-11-24,t,2,1,77,97.0,t,moderate
24476866,35.56603,-82.59625,28806,Asheville,28806.0,Loft,Entire home/apt,4,1,1.0,69.0,2013-09-23,t,2,2,119,100.0,f,moderate
24493492,35.611059999999995,-82.55041,28801,Asheville,28801.0,House,Private room,4,2,1.0,75.0,2018-03-15,t,2,1,92,100.0,f,moderate
24520534,35.59148,-82.5505,28801,Asheville,28801.0,Apartment,Private room,1,1,2.0,49.0,2013-07-21,t,1,2,82,98.0,t,flexible
24540122,35.5859,-82.5755,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,2.0,129.0,2018-04-20,t,2,14,204,99.0,f,flexible
24594949,35.60732,-82.57414,28801,Asheville,28801.0,Apartment,Entire home/apt,3,0,1.0,95.0,2014-03-08,t,1,2,144,99.0,f,moderate
24605088,35.55962,-82.50559,28803,Asheville,28803.0,House,Private room,2,1,1.0,70.0,2012-07-23,t,1,1,343,97.0,t,strict_14_with_grace_period
24678233,35.57031,-82.52450999999999,28803,Asheville,28803.0,Guest suite,Entire home/apt,2,1,1.0,45.0,2016-04-10,t,1,30,13,100.0,f,flexible
24697002,35.61337,-82.60525,28806,Asheville,28806.0,Campsite,Entire home/apt,4,0,0.0,17.0,2017-09-19,t,2,1,38,97.0,t,flexible
24752561,35.60305,-82.55301,28801,Asheville,28801.0,Apartment,Entire home/apt,4,2,1.0,175.0,2018-04-30,t,1,30,10,100.0,f,flexible
24766296,35.469359999999995,-82.49883,28704,Arden,28704.0,House,Entire home/apt,7,3,2.0,195.0,2016-04-01,f,6,1,48,95.0,f,strict_14_with_grace_period
24797144,35.49185,-82.53038000000001,28803,Asheville,28803.0,House,Entire home/apt,4,1,1.0,50.0,2018-05-02,t,2,1,174,99.0,t,moderate
24817711,35.622820000000004,-82.55689,28804,Asheville,28804.0,Guest suite,Entire home/apt,2,1,1.0,100.0,2015-01-19,t,1,1,158,100.0,f,moderate
24828874,35.53434,-82.51465,28803,Asheville,28803.0,House,Private room,2,1,1.0,87.0,2018-05-03,t,1,2,15,99.0,t,moderate
24834700,35.61738,-82.52434000000001,28805,Asheville,28805.0,House,Entire home/apt,8,4,3.0,249.0,2018-05-03,t,8,2,86,98.0,t,strict_14_with_grace_period
24852463,35.57356,-82.62499,28806,Asheville,28806.0,House,Private room,2,1,1.0,100.0,2011-05-03,t,2,2,77,99.0,t,moderate
24872184,35.63749,-82.57636,28804,Woodfin,28804.0,Apartment,Entire home/apt,2,1,1.0,95.0,2018-03-19,f,1,2,21,99.0,f,strict_14_with_grace_period
24873765,35.59819,-82.50456,28805,Asheville,28805.0,House,Private room,2,1,1.0,99.0,2018-05-05,t,1,1,5,100.0,t,flexible
24882481,35.59032,-82.61638,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,120.0,2016-05-16,t,4,28,5,100.0,f,strict_14_with_grace_period
24885757,35.58325,-82.57700000000001,28806,Asheville,28806.0,House,Private room,2,1,1.0,55.0,2014-01-02,t,1,1,54,97.0,t,flexible
24893602,35.60675,-82.55805,28801,Asheville,28801.0,House,Private room,3,1,1.5,62.0,2014-12-18,t,1,2,45,99.0,t,strict_14_with_grace_period
24894370,35.58978,-82.54795,28801,Asheville,28801.0,House,Private room,2,1,1.0,89.0,2016-05-22,t,2,1,106,100.0,t,moderate
24895256,35.57563,-82.55789,28801,Asheville,28801.0,Bed and breakfast,Private room,3,1,1.0,167.0,2012-10-02,t,2,1,1,100.0,f,strict_14_with_grace_period
24907910,35.639590000000005,-82.57379,28804,Asheville,28804.0,Apartment,Entire home/apt,4,2,1.0,150.0,2018-04-16,f,4,2,27,95.0,t,moderate
24916446,35.56993,-82.57268,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,1.0,110.0,2011-06-24,t,1,1,103,96.0,t,strict_14_with_grace_period
24942698,35.55587,-82.47554000000001,28803,Asheville,28803.0,House,Entire home/apt,6,3,2.5,155.0,2012-11-22,t,1,3,62,98.0,t,moderate
24945996,35.45364,-82.56957,28704,Avery Creek,28704.0,Loft,Entire home/apt,4,1,1.0,100.0,2016-02-10,t,4,2,100,100.0,t,moderate
25013010,35.60355,-82.55703000000001,28801,Asheville,28801.0,House,Private room,2,1,1.0,71.0,2013-06-27,t,2,1,90,98.0,t,strict_14_with_grace_period
25045172,35.57908,-82.60301,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,119.0,2015-08-24,t,2,2,63,98.0,t,strict_14_with_grace_period
25068792,35.63537,-82.61624,28804,Asheville,28804.0,House,Entire home/apt,11,4,2.0,250.0,2015-01-31,t,6,2,112,98.0,t,moderate
25079309,35.595009999999995,-82.50891,28805,Asheville,28805.0,House,Private room,2,1,1.0,41.0,2014-06-11,f,1,1,16,99.0,f,flexible
25102981,35.609,-82.50385,28805,Asheville,28805.0,House,Private room,5,1,1.0,58.0,2017-06-15,t,1,1,28,98.0,t,flexible
25109693,35.617540000000005,-82.57974,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,35.0,2014-06-01,t,1,2,44,97.0,t,strict_14_with_grace_period
25111932,35.58303,-82.51212,28805,Asheville,28805.0,Camper/RV,Entire home/apt,2,1,1.0,70.0,2010-08-01,f,2,1,25,98.0,f,moderate
25124933,35.59608,-82.50789,28805,Asheville,28805.0,House,Shared room,2,1,1.0,24.0,2014-06-11,f,1,1,19,93.0,f,flexible
25128396,35.59512,-82.50898000000001,28805,Asheville,28805.0,House,Private room,4,1,1.0,50.0,2014-06-11,f,3,1,4,85.0,f,flexible
25132222,35.59768,-82.48334,28805,Asheville,28805.0,House,Entire home/apt,10,4,3.5,399.0,2014-08-25,t,8,2,44,98.0,t,moderate
25135375,35.5982,-82.48194000000001,28805,Asheville,28805.0,House,Private room,2,1,1.0,125.0,2014-08-25,t,1,2,4,100.0,t,moderate
25135803,35.59751,-82.55339000000001,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,220.0,2018-03-30,t,1,3,85,100.0,t,strict_14_with_grace_period
25138871,35.61172,-82.60327,28806,Asheville,28806.0,Campsite,Entire home/apt,4,0,0.0,17.0,2017-09-19,t,2,1,30,97.0,t,flexible
25181137,35.59964,-82.62606,28806,Asheville,28806.0,House,Entire home/apt,12,4,3.0,150.0,2017-01-03,t,1,2,122,97.0,f,moderate
25212461,35.538990000000005,-82.51315,28803,Asheville,28803.0,House,Private room,2,1,1.0,129.0,2018-05-19,t,1,2,56,100.0,f,flexible
25236572,35.60579,-82.56222,28801,Asheville,28801.0,Bungalow,Entire home/apt,2,1,1.5,180.0,2013-05-05,f,2,1,10,98.0,f,strict_14_with_grace_period
25251626,35.62793,-82.59408,28804,Asheville,28804.0,Apartment,Entire home/apt,6,2,1.0,115.0,2013-03-27,t,4,1,163,98.0,t,moderate
25281090,35.59572,-82.5542,28801,Asheville,28801.0,Loft,Entire home/apt,2,1,1.0,240.0,2012-09-26,f,1,3,1,100.0,t,flexible
25286041,35.56074,-82.50586,28803,Asheville,28803.0,House,Private room,3,1,1.0,60.0,2014-09-23,t,3,1,83,98.0,f,flexible
25309332,35.63555,-82.59263,28804,Woodfin,28804.0,House,Entire home/apt,6,2,2.0,52.0,2017-09-07,f,6,2,10,90.0,t,super_strict_30
25322676,35.59083,-82.58542,28806,Asheville,28806.0,House,Private room,2,1,1.0,50.0,2016-02-05,t,1,2,119,97.0,t,flexible
25366645,35.48858,-82.67036999999999,28715,Candler,28715.0,House,Entire home/apt,10,4,2.0,150.0,2018-04-13,t,9,2,35,97.0,f,moderate
25398902,35.6209,-82.56248000000001,28804,Asheville,28804.0,Guest suite,Entire home/apt,4,0,1.0,149.0,2014-05-30,t,1,2,76,97.0,f,strict_14_with_grace_period
25406163,35.57202,-82.62386,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,1.0,65.0,2014-03-15,t,2,1,115,97.0,t,strict_14_with_grace_period
25417416,35.527809999999995,-82.6168,28806,Asheville,28806.0,Apartment,Entire home/apt,6,3,2.0,178.0,2018-05-27,f,1,2,11,96.0,t,moderate
25418819,35.55198,-82.50394,28803,Asheville,28803.0,Tiny house,Entire home/apt,3,0,1.0,80.0,2016-05-08,t,2,2,127,100.0,f,moderate
25422541,35.58083,-82.60996,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,88.0,2018-05-27,t,1,2,61,97.0,t,moderate
25456908,35.5541,-82.63418,28806,Asheville,28806.0,House,Entire home/apt,4,2,2.5,155.0,2018-05-28,f,4,3,5,100.0,t,moderate
25471043,35.606429999999996,-82.54457,28801,Asheville,28801.0,Guest suite,Entire home/apt,4,1,1.0,99.0,2017-07-13,t,2,2,151,99.0,f,strict_14_with_grace_period
25474000,35.59929,-82.48338000000001,28805,Asheville,28805.0,House,Private room,2,1,1.0,75.0,2014-08-25,t,1,2,9,100.0,t,moderate
25479162,35.56329,-82.51134,28803,Asheville,28803.0,Guest suite,Entire home/apt,3,0,1.0,85.0,2018-03-03,t,2,2,84,98.0,t,moderate
25518066,35.472640000000006,-82.56393,28704,Arden,28704.0,House,Entire home/apt,8,3,1.0,144.0,2014-02-19,t,5,2,94,98.0,t,moderate
25519478,35.59751,-82.55339000000001,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,220.0,2018-03-30,t,1,3,60,100.0,t,strict_14_with_grace_period
25519626,35.59751,-82.55339000000001,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,220.0,2018-03-30,t,1,3,64,99.0,t,strict_14_with_grace_period
25574558,35.56727,-82.52199,28803,Asheville,28803.0,House,Private room,2,1,1.0,75.0,2018-06-01,t,1,1,36,99.0,t,moderate
25577370,35.56687,-82.59623,28806,Asheville,28806.0,House,Entire home/apt,4,2,2.0,188.0,2016-07-28,t,4,2,47,99.0,f,moderate
25678742,35.60923,-82.59284,28806,Asheville,28806.0,House,Private room,2,1,1.0,35.0,2018-06-03,t,1,1,107,98.0,f,flexible
25679471,35.59859,-82.50264,28805,Asheville,28805.0,Guest suite,Private room,2,1,1.0,99.0,2018-05-05,t,1,1,54,99.0,t,flexible
25718935,35.51008,-82.60934,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,200.0,2017-05-09,t,1,1,54,100.0,t,flexible
25722075,35.62575,-82.53475,28804,Asheville,28804.0,House,Entire home/apt,8,4,3.5,350.0,2016-05-13,t,1,3,54,99.0,f,strict_14_with_grace_period
25762439,35.58818,-82.53631999999999,28805,Asheville,28805.0,House,Private room,4,2,1.0,100.0,2018-04-30,t,1,2,71,99.0,t,flexible
25882810,35.58314,-82.58891,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,100.0,2016-10-16,t,1,2,142,98.0,t,moderate
25883256,35.571979999999996,-82.64914,28806,Candler,28715.0,House,Entire home/apt,4,2,1.5,75.0,2015-12-20,t,2,2,68,99.0,t,flexible
25892881,35.49519,-82.51056,28803,Asheville,28803.0,Apartment,Entire home/apt,4,1,1.0,108.0,2018-06-09,f,1,2,11,96.0,t,moderate
25919767,35.59964,-82.5586,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,50.0,2015-06-02,t,1,30,3,100.0,t,flexible
25936206,35.575379999999996,-82.62095,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.0,80.0,2013-11-26,t,2,2,12,100.0,f,strict_14_with_grace_period
25977047,35.56765,-82.59416,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,85.0,2015-03-15,t,2,28,4,100.0,f,strict_14_with_grace_period
26028858,35.5892,-82.54498000000001,28801,Asheville,28801.0,Townhouse,Private room,4,2,1.5,80.0,2018-03-14,t,2,2,67,99.0,t,flexible
26038824,35.60504,-82.61244,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,75.0,2015-07-11,t,1,1,131,99.0,t,moderate
26084631,35.60198,-82.47476,28805,Asheville,28805.0,Apartment,Entire home/apt,3,1,1.0,75.0,2017-04-20,t,3,1,58,97.0,f,moderate
26093158,35.573679999999996,-82.53907,28803,Asheville,28803.0,House,Entire home/apt,6,2,2.0,248.0,2018-06-16,t,1,3,65,98.0,t,strict_14_with_grace_period
26098132,35.57884,-82.62199,28806,Asheville,28806.0,Apartment,Entire home/apt,3,0,1.0,64.0,2016-07-24,t,2,1,100,96.0,t,flexible
26103338,35.60355,-82.55703000000001,28801,Asheville,28801.0,House,Private room,2,1,1.0,100.0,2013-06-27,t,2,1,98,96.0,t,strict_14_with_grace_period
26129371,35.650220000000004,-82.57153000000001,28804,Asheville,28804.0,Guest suite,Entire home/apt,2,1,1.0,92.0,2016-09-13,t,1,2,60,100.0,f,moderate
26160335,35.604240000000004,-82.56329000000001,28801,Asheville,28801.0,Bed and breakfast,Private room,2,1,1.0,133.0,2018-06-19,f,2,1,6,100.0,t,strict_14_with_grace_period
26163788,35.59148,-82.5505,28801,Asheville,28801.0,Apartment,Private room,2,1,2.0,89.0,2013-07-21,t,1,2,57,97.0,t,flexible
26190390,35.62638,-82.57330999999999,28804,Asheville,28804.0,Guesthouse,Entire home/apt,4,1,1.0,75.0,2018-06-20,t,1,2,187,100.0,t,moderate
26212041,35.55652,-82.49555,28803,Asheville,28803.0,Guest suite,Private room,6,0,1.0,125.0,2012-07-15,t,1,1,11,96.0,t,strict_14_with_grace_period
26253207,35.43278,-82.50787,28732,Fletcher,28732.0,House,Private room,2,1,1.0,40.0,2016-05-19,t,1,2,86,99.0,f,flexible
26255924,35.619240000000005,-82.4722,28805,Asheville,28805.0,Guest suite,Entire home/apt,3,1,1.0,95.0,2015-04-02,t,2,1,105,99.0,f,strict_14_with_grace_period
26260868,35.43209,-82.52568000000001,28732,Fletcher,28732.0,House,Private room,3,1,1.0,38.0,2018-06-22,t,2,1,94,99.0,f,flexible
26276337,35.60875,-82.60282,28806,Asheville,28806.0,House,Entire home/apt,4,1,1.0,150.0,2017-09-04,t,2,2,105,99.0,t,moderate
26281901,35.62077,-82.6081,28804,Asheville,28804.0,Cabin,Entire home/apt,7,3,1.0,220.0,2015-05-11,t,6,1,76,96.0,t,strict_14_with_grace_period
26284618,35.62263,-82.60764,28804,Asheville,28804.0,Guest suite,Entire home/apt,2,1,1.0,75.0,2015-05-11,t,2,1,112,96.0,t,moderate
26298501,35.61172,-82.60364,28806,Asheville,28806.0,Campsite,Entire home/apt,4,0,0.0,19.0,2017-09-19,t,4,1,22,95.0,t,flexible
26305653,35.585770000000004,-82.60045,28806,Asheville,28806.0,House,Private room,2,1,1.0,73.0,2016-08-15,t,2,2,48,98.0,f,flexible
26335600,35.584270000000004,-82.59732,28806,Asheville,28806.0,House,Private room,2,1,1.0,45.0,2014-01-17,t,1,1,67,96.0,t,flexible
26339145,35.622659999999996,-82.60673,28804,Asheville,28804.0,Cabin,Entire home/apt,10,4,2.0,275.0,2015-05-11,t,1,1,66,97.0,t,strict_14_with_grace_period
26352170,35.653,-82.47546,28805,Asheville,28805.0,House,Entire home/apt,6,2,2.0,156.0,2017-09-07,f,6,2,25,98.0,t,super_strict_30
26356137,35.585770000000004,-82.5496,28801,Asheville,28801.0,Guest suite,Private room,2,1,1.0,92.0,2013-12-11,t,2,2,110,99.0,f,moderate
26357716,35.58108,-82.4995,28805,Asheville,28805.0,Apartment,Entire home/apt,2,1,1.0,92.0,2017-03-07,t,1,2,149,99.0,t,moderate
26368923,35.53065,-82.61026,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,75.0,2018-06-10,f,1,1,15,85.0,t,flexible
26391300,35.58542,-82.58100999999999,28806,Asheville,28806.0,House,Private room,3,0,1.0,115.0,2018-06-26,t,1,1,50,100.0,f,flexible
26397880,35.61084,-82.57630999999999,28801,Asheville,28801.0,House,Private room,2,1,1.0,85.0,2014-02-27,t,1,1,60,98.0,t,strict_14_with_grace_period
26410860,35.57542,-82.64525,28806,Asheville,28806.0,Guesthouse,Entire home/apt,3,1,1.0,95.0,2015-07-19,t,2,2,44,99.0,t,moderate
26454939,35.55515,-82.6514,28715,Candler,28715.0,House,Private room,2,1,1.0,30.0,2013-01-08,t,2,2,52,99.0,t,strict_14_with_grace_period
26526117,35.57521,-82.59365,28806,Asheville,28806.0,Bungalow,Entire home/apt,2,2,1.0,48.0,2015-03-19,t,2,28,1,100.0,f,strict_14_with_grace_period
26528680,35.64355,-82.64744,28806,Asheville,28806.0,Loft,Entire home/apt,3,0,1.0,97.0,2018-07-02,t,1,3,33,99.0,t,moderate
26595874,35.49015,-82.49109,28803,Asheville,28803.0,House,Entire home/apt,12,4,2.5,300.0,2014-09-22,t,8,1,79,98.0,t,moderate
26634224,35.61204,-82.60347,28806,Asheville,28806.0,Campsite,Entire home/apt,4,0,0.0,19.0,2017-09-19,t,2,1,14,91.0,t,flexible
26639631,35.553779999999996,-82.48854,28803,Asheville,28803.0,Guesthouse,Entire home/apt,2,1,1.0,118.0,2018-07-05,t,2,2,92,99.0,f,moderate
26665141,35.63374,-82.58322,28804,Woodfin,28804.0,Bungalow,Private room,2,1,1.0,50.0,2014-08-27,f,1,3,4,100.0,f,moderate
26690388,35.620909999999995,-82.57148000000001,28804,Woodfin,28804.0,Guest suite,Entire home/apt,2,1,1.0,85.0,2015-01-12,t,2,2,98,100.0,t,flexible
26718894,35.652,-82.5268,28804,Asheville,28804.0,Tiny house,Entire home/apt,2,0,1.0,75.0,2018-07-08,t,1,2,81,99.0,f,strict_14_with_grace_period
26721327,35.45604,-82.53771,28704,Arden,28704.0,Townhouse,Entire home/apt,16,6,4.0,549.0,2017-11-14,t,1,2,29,100.0,t,strict_14_with_grace_period
26735499,35.58251,-82.56195,28801,Asheville,28801.0,House,Entire home/apt,6,2,2.5,300.0,2013-11-17,f,4,1,80,100.0,t,strict_14_with_grace_period
26740506,35.564640000000004,-82.64716,28715,Candler,28715.0,House,Private room,2,1,1.0,59.0,2017-10-20,t,1,1,64,96.0,t,strict_14_with_grace_period
26753930,35.5599,-82.50591999999999,28803,Asheville,28803.0,Guest suite,Entire home/apt,2,1,1.0,68.0,2013-12-01,t,1,1,209,99.0,f,moderate
26771791,35.55986,-82.66259000000001,28715,Candler,28715.0,Guest suite,Entire home/apt,4,1,1.0,60.0,2013-06-17,t,1,1,98,97.0,t,moderate
26829259,35.47094,-82.49898,28704,Arden,28704.0,Guesthouse,Entire home/apt,2,1,1.0,65.0,2016-04-01,f,1,1,88,97.0,f,strict_14_with_grace_period
26864981,35.60267,-82.56156999999999,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,115.0,2017-12-08,t,1,2,4,100.0,f,strict_14_with_grace_period
26872561,35.59672,-82.56534,28801,Asheville,28801.0,House,Entire home/apt,6,2,1.0,199.0,2016-01-25,t,1,2,72,100.0,f,strict_14_with_grace_period
26891591,35.61772,-82.50421999999999,28805,Asheville,28805.0,Apartment,Entire home/apt,2,1,1.0,100.0,2016-08-01,f,1,2,72,99.0,t,flexible
26910515,35.59755,-82.4928,28805,Asheville,28805.0,Guest suite,Entire home/apt,4,1,1.0,55.0,2018-07-15,t,2,2,148,99.0,t,flexible
26924271,35.55234,-82.46852,28803,Asheville,28803.0,Guest suite,Entire home/apt,2,1,1.0,125.0,2018-05-15,t,4,1,76,100.0,t,moderate
26925544,35.63138,-82.58883,28804,Asheville,28804.0,House,Entire home/apt,8,3,2.0,250.0,2017-05-01,t,8,2,63,100.0,f,moderate
26954553,35.57072,-82.57789,28806,Asheville,28806.0,Guesthouse,Entire home/apt,3,0,1.0,95.0,2015-04-10,t,1,1,113,99.0,t,flexible
27011341,35.50824,-82.60825,28806,Asheville,28806.0,House,Entire home/apt,7,1,1.0,95.0,2015-06-26,t,3,2,34,96.0,t,moderate
27051166,35.57967,-82.58904,28806,Asheville,28806.0,Tiny house,Entire home/apt,2,0,1.0,69.0,2016-05-19,t,1,2,48,98.0,t,flexible
27059536,35.62705,-82.53517,28804,Asheville,28804.0,House,Entire home/apt,6,3,2.0,325.0,2018-07-19,t,1,2,40,98.0,t,flexible
27078522,35.47958,-82.5016,28704,Arden,28704.0,Guest suite,Entire home/apt,4,1,1.0,76.0,2014-02-20,t,4,1,112,99.0,t,strict_14_with_grace_period
27086469,35.4657,-82.62325,28704,Asheville,28704.0,Cabin,Entire home/apt,3,1,1.5,165.0,2011-10-24,t,1,28,39,99.0,t,strict_14_with_grace_period
27108241,35.56732,-82.56794000000001,28806,Asheville,28806.0,House,Entire home/apt,16,5,5.0,383.0,2016-12-27,t,9,4,46,100.0,t,strict_14_with_grace_period
27123967,35.59285,-82.4704,28805,Asheville,28805.0,House,Entire home/apt,6,3,2.0,155.0,2018-07-20,t,3,3,47,100.0,t,strict_14_with_grace_period
27132022,35.60667,-82.60289,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,70.0,2016-07-14,t,2,3,62,100.0,f,moderate
27156940,35.5944,-82.54638,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,74.0,2013-12-05,t,2,2,222,99.0,t,moderate
27225252,35.613890000000005,-82.47324,28805,Asheville,28805.0,Guesthouse,Entire home/apt,2,1,1.0,49.0,2016-07-14,t,2,2,28,99.0,t,strict_14_with_grace_period
27232257,35.573,-82.58518000000001,28806,Asheville,28806.0,House,Entire home/apt,2,1,2.0,161.0,2017-09-20,f,1,3,7,90.0,t,strict_14_with_grace_period
27233149,35.58781,-82.63839,28806,Asheville,28806.0,Campsite,Entire home/apt,3,1,1.0,35.0,2010-07-15,t,2,2,18,99.0,f,strict_14_with_grace_period
27250576,35.57179,-82.59444,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.5,95.0,2018-04-27,t,2,1,121,99.0,t,moderate
27289254,35.56834,-82.56667,28806,Asheville,28806.0,House,Entire home/apt,16,7,4.5,381.0,2016-12-27,t,11,4,43,100.0,t,strict_14_with_grace_period
27306911,35.60031,-82.64394,28806,Asheville,28806.0,Cabin,Entire home/apt,6,1,1.0,100.0,2013-10-09,t,4,2,112,96.0,t,moderate
27335298,35.617909999999995,-82.53316,28804,Asheville,28804.0,Apartment,Entire home/apt,4,2,2.0,175.0,2018-07-29,t,1,2,45,98.0,t,flexible
27337463,35.59729,-82.55418,28801,Asheville,28801.0,Apartment,Entire home/apt,3,1,1.0,145.0,2015-06-27,t,2,2,101,99.0,t,moderate
27461996,35.57739,-82.60641,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,0,1.0,75.0,2018-08-02,t,2,1,122,99.0,t,flexible
27466554,35.54999,-82.50853000000001,28803,Asheville,28803.0,House,Entire home/apt,7,2,2.0,136.0,2016-01-28,t,2,1,133,98.0,f,strict_14_with_grace_period
27486807,35.485859999999995,-82.51593000000001,28803,Asheville,28803.0,House,Entire home/apt,10,3,2.5,225.0,2018-08-03,t,1,2,38,99.0,t,strict_14_with_grace_period
27503824,35.58648,-82.60015,28806,Asheville,28806.0,House,Entire home/apt,2,1,1.0,95.0,2016-04-26,f,1,2,10,100.0,t,flexible
27538204,35.63812,-82.53995,28804,Asheville,28804.0,Bungalow,Private room,4,2,1.0,65.0,2011-01-18,t,2,2,76,99.0,f,moderate
27548960,35.62122,-82.64506,28806,Asheville,28806.0,House,Entire home/apt,9,4,2.0,325.0,2013-06-10,t,6,2,48,98.0,t,strict_14_with_grace_period
27562061,35.52813,-82.48199,28803,Asheville,28803.0,Chalet,Entire home/apt,6,3,3.5,250.0,2016-12-29,f,1,2,6,97.0,f,moderate
27566298,35.60365,-82.61092,28806,Asheville,28806.0,House,Private room,2,1,1.0,49.0,2018-07-21,t,2,1,159,98.0,f,strict_14_with_grace_period
27583238,35.56811,-82.5678,28806,Asheville ,28806.0,Chalet,Entire home/apt,14,4,4.0,500.0,2014-09-23,t,10,3,40,98.0,f,strict_14_with_grace_period
27625446,35.618140000000004,-82.6458,28806,Asheville,28806.0,Guest suite,Entire home/apt,6,3,2.0,285.0,2013-06-10,t,4,2,17,95.0,t,strict_14_with_grace_period
27645716,35.591570000000004,-82.58484,28806,Asheville,28806.0,House,Private room,2,2,1.0,97.0,2018-08-10,t,2,1,46,98.0,t,strict_14_with_grace_period
27675156,35.581309999999995,-82.5574,28801,Asheville,28801.0,House,Entire home/apt,4,3,1.5,106.0,2012-09-12,t,1,30,1,100.0,t,moderate
27689813,35.54903,-82.48068,28803,Asheville,28803.0,House,Entire home/apt,8,3,2.0,206.0,2013-11-16,t,8,2,59,99.0,f,strict_14_with_grace_period
27690175,35.62989,-82.55414,28804,Asheville,28804.0,Bungalow,Private room,2,1,1.5,57.0,2016-09-06,t,1,1,119,99.0,f,flexible
27699328,35.613459999999996,-82.53983000000001,28804,Asheville,28804.0,House,Entire home/apt,8,3,2.0,134.0,2016-07-25,t,1,30,1,100.0,t,moderate
27723015,35.47678,-82.55964,28704,Arden,28704.0,House,Entire home/apt,8,4,4.5,300.0,2018-06-18,f,1,3,2,100.0,f,strict_14_with_grace_period
