id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,review_scores_rating,cancellation_policy
39549754,Cheery Craftsman Spacious Suite near Town & Trails,106148889,LuLu,12/4/2016,within a few hours,100%,100%,t,Asheville,28804,35.63299,-82.55254,Guest suite,Entire home/apt,4,1,1,$120.00 ,$100.00 ,$38.00 ,99,strict_14_with_grace_period
39550043,"Matt's Place, quiet street charming West Asheville",147420745,Matt,8/23/2017,within an hour,100%,100%,t,Asheville,28806,35.5775,-82.61873,House,Private room,4,1,2,$50.00 ,$0.00 ,$30.00 ,99,moderate
39562166,Modern Mountain Bungalow - 5 miles from Downtown,303978042,Alie & Billy,10/22/2019,within a few hours,100%,100%,f,Asheville,28804,35.64478,-82.52083,Bungalow,Entire home/apt,6,1.5,3,$185.00 ,$0.00 ,$100.00 ,,moderate
39575615,Private Basement Suite Close to Biltmore & Dwntown,304078895,Shannon,10/23/2019,N/A,N/A,100%,f,Asheville,28803,35.56192,-82.52068,House,Private room,3,1,1,$70.00 ,$0.00 ,$30.00 ,97,flexible
39576253,Little Asheville! 15 min Asheville/Hendersonville,212677905,Kevin,8/30/2018,within an hour,100%,100%,t,Fletcher,28732,35.43728,-82.46003,House,Entire home/apt,4,2,2,$90.00 ,$0.00 ,$75.00 ,97,flexible
39577589,The Studio at 217,4143638,Tim And Muffi,11/13/2012,within an hour,100%,100%,t,Asheville,28805,35.59934,-82.48616,Apartment,Entire home/apt,2,1,1,$55.00 ,$0.00 ,$5.00 ,100,moderate
39601430,The Woodfin - Chateau de Bro & Chalet de Bae,96294317,Shane,9/22/2016,within an hour,90%,97%,t,Asheville,28804,35.62816,-82.58208,House,Entire home/apt,4,1,1,$114.00 ,$150.00 ,$65.00 ,100,flexible
39613762,The Pumpkin-Arts & Crafts Bungalow; Lower Level,217487938,Jennifer,9/26/2018,within an hour,100%,99%,t,Asheville,28806,35.58352,-82.57214,Apartment,Entire home/apt,2,1,1,$50.00 ,$0.00 ,$25.00 ,99,flexible
39632435,"Location,location,location, convenient beauty cott",304538152,Jeffry,10/25/2019,within a day,60%,67%,f,Candler,28715,35.50801,-82.66378,House,Entire home/apt,3,2,2,$125.00 ,$200.00 ,$50.00 ,100,flexible
39645395,Large Private Oasis w Separate Entrance,74218709,Carol,5/26/2016,within an hour,100%,100%,f,Asheville,28803,35.49584,-82.53637,House,Private room,2,1,1,$89.00 ,$0.00 ,$25.00 ,100,moderate
39671831,"New Listing! New-Build Home, Near Downtown",149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Asheville,28804,35.62846,-82.58104,House,Entire home/apt,10,3.5,5,$153.00 ,$0.00 ,$320.00 ,80,super_strict_30
39675706,"Private guest suite, walk to Biltmore, bring Fido!",304938213,Jenna,10/27/2019,within an hour,100%,100%,t,Asheville,28803,35.57002,-82.52864,Guest suite,Entire home/apt,2,1,1,$60.00 ,$0.00 ,$40.00 ,98,strict_14_with_grace_period
39716079,Asheville  Zen Cottage,305249149,Debbie,10/29/2019,within a few hours,100%,100%,f,Woodfin,28804,35.63467,-82.58308,Cottage,Entire home/apt,4,1,2,$95.00 ,$0.00 ,$50.00 ,100,flexible
39725656,New Listing! Mountain-View Getaway w/ Hot Tub,149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Arden,28704,35.47959,-82.50707,House,Entire home/apt,4,3,3,$159.00 ,$0.00 ,$354.00 ,92,super_strict_30
39730109,Simple home in a great location! HOT TUB,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28806,35.59723,-82.59425,Bungalow,Entire home/apt,6,1,2,$199.00 ,$500.00 ,$98.00 ,93,strict_14_with_grace_period
39764417,"Bright Downtown Luxury Condo #205, 865 sqft",32670355,Karen,5/5/2015,within an hour,100%,100%,f,Asheville,28801,35.5942,-82.55057,Condominium,Entire home/apt,4,1,1,$295.00 ,$0.00 ,$75.00 ,100,strict_14_with_grace_period
39769249,Historic Oasis next to downtown,84554169,Jarod,7/18/2016,within an hour,100%,94%,f,Asheville,28801,35.60809,-82.54568,Apartment,Entire home/apt,2,1,1,$109.00 ,,$40.00 ,100,flexible
39780155,Basement Apartment Convenient to Asheville,305792531,Chris,10/31/2019,within an hour,100%,94%,t,Candler,28715,35.54801,-82.66539,Guest suite,Entire home/apt,5,1,1,$60.00 ,,$10.00 ,99,flexible
39787649,Cozy & Charming Asheville Cabin: 5 Mi to Downtown!,151397468,Evolve,9/20/2017,within an hour,98%,99%,f,Asheville,28804,35.65407,-82.57678,Cabin,Entire home/apt,4,1,2,$192.00 ,,$94.00 ,80,strict_14_with_grace_period
39794917,Bear Way to Heaven,71812166,Heidi & Ricky,5/13/2016,within an hour,100%,99%,t,Asheville,28806,35.55895,-82.60459,Apartment,Entire home/apt,4,1,1,$189.00 ,$150.00 ,$100.00 ,100,flexible
39801029,Urban Forest Oasis less than a mile to town!,306038771,Mary,11/1/2019,within a day,100%,100%,f,Asheville,28801,35.60872,-82.55942,House,Entire home/apt,6,1.5,2,$200.00 ,$0.00 ,$50.00 ,98,flexible
39819205,The Northside Nest,306301276,Matt,11/2/2019,within an hour,100%,91%,t,Asheville,28801,35.6034,-82.54999,House,Private room,2,1,1,$79.00 ,$0.00 ,$15.00 ,98,flexible
39829862,Enjoy Vibrant Asheville..  Quaint Luxurious Cabin,246993350,Barry,3/5/2019,within an hour,100%,98%,t,Candler,28715,35.50796,-82.66207,Cabin,Entire home/apt,6,2,3,$108.00 ,$100.00 ,$100.00 ,93,strict_14_with_grace_period
39849897,Sleeps 12 * Pool * 6mi to Downtown * Dogs Welcome,10699816,Trace,12/18/2013,within an hour,100%,100%,t,Asheville,28803,35.54787,-82.48052,House,Entire home/apt,14,3,4,$180.00 ,$250.00 ,$119.00 ,99,moderate
39860302,West Asheville Private Studio,32429056,Emre,5/2/2015,within an hour,100%,100%,t,Asheville,28806,35.58852,-82.6033,Apartment,Entire home/apt,2,1,0,$80.00 ,,$30.00 ,99,flexible
39897010,Great Location 5 min to DT Asheville HOT TUB,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28803,35.55496,-82.50183,House,Entire home/apt,10,2,4,$299.00 ,$700.00 ,$149.00 ,94,strict_14_with_grace_period
39907737,No Frills Queen Bed + Walk to Beer,20665545,Evans,8/28/2014,within an hour,100%,100%,f,Asheville,28806,35.57587,-82.57559,Bungalow,Private room,2,1,1,$25.00 ,$0.00 ,$10.00 ,85,strict_14_with_grace_period
39950024,AVL Private Guest Suite near R.A.D./Downtown,40802090,Marie,8/7/2015,within an hour,100%,98%,f,Asheville,28801,35.57546,-82.56058,Guest suite,Entire home/apt,4,1,1,$90.00 ,$0.00 ,$55.00 ,100,moderate
39958042,Mountain View House Near Sierra Nevada Asheville,86735070,Kevin,7/29/2016,within a few hours,100%,50%,f,Arden,28704,35.443,-82.57014,House,Entire home/apt,14,3.5,4,$295.00 ,$300.00 ,$150.00 ,,moderate
39967545,Studio,305248767,Sweet Peas,10/29/2019,within an hour,100%,99%,t,Asheville,28801,35.59738,-82.55354,Hostel,Private room,2,1,1,$105.00 ,,,,flexible
39971734,Asheville Cottage 19,174586650,Perry,2/21/2018,within an hour,100%,98%,t,Asheville,28801,35.60356,-82.54828,Guesthouse,Entire home/apt,2,1,0,$50.00 ,,,100,flexible
40024336,NEW Listing! On the doorstep of Downtown Asheville,478398,Heidi,4/2/2011,within an hour,100%,100%,t,Woodfin,28804,35.62633,-82.58165,House,Entire home/apt,7,2.5,3,$128.00 ,$0.00 ,$155.00 ,,moderate
40030511,"Cozy, 2BR 1200 sq ft duplex in historic Montford",223842233,Donna,11/2/2018,within an hour,100%,100%,f,Asheville,28801,35.60795,-82.56495,Apartment,Entire home/apt,4,1,2,$85.00 ,$200.00 ,$100.00 ,100,flexible
40051281,Private Room,305248767,Sweet Peas,10/29/2019,within an hour,100%,99%,t,Asheville,28801,35.59587,-82.55266,Hostel,Private room,2,1,1,$75.00 ,,,100,flexible
40064516,Charming Home Close to Everything (5mi downtown),309043879,Alla & Andrey,11/12/2019,within an hour,100%,98%,t,Asheville,28803,35.55781,-82.49045,House,Entire home/apt,7,1,3,$180.00 ,$250.00 ,$100.00 ,100,strict_14_with_grace_period
40087092,Renovated Historic Getaway - Near VA Hospital+Dwtn,136562192,Kimberly,6/23/2017,within an hour,100%,91%,t,Asheville,28805,35.58872,-82.50831,House,Private room,2,1,1,$42.00 ,,$15.00 ,98,moderate
40091044,"Private & spacious, sleeps 16+ w/hot tub in S AVL",242474849,Jennifer,2/11/2019,within an hour,100%,100%,t,Asheville,28803,35.49543,-82.50381,House,Entire home/apt,16,3,4,$300.00 ,$500.00 ,$150.00 ,100,strict_14_with_grace_period
40126825,"charming ,cozy home with high end amenities",309671051,Franklin,11/15/2019,N/A,N/A,100%,f,Asheville,28803,35.55086,-82.51542,House,Entire home/apt,4,1,2,$185.00 ,$200.00 ,$85.00 ,,strict_14_with_grace_period
40132695,51-Acre Peaceful Retreat 9 Miles from Downtown,309708737,Gary,11/15/2019,within a day,100%,87%,t,Asheville,28805,35.64563,-82.46839,House,Entire home/apt,8,2,3,$133.00 ,$0.00 ,$100.00 ,100,strict_14_with_grace_period
40150627,Comfortable and Private Bedroom close to downtown,40736636,Cassandra,8/6/2015,N/A,N/A,100%,f,Asheville,28804,35.62236,-82.55237,House,Private room,2,1,1,$40.00 ,$0.00 ,$20.00 ,80,moderate
40151876,West Asheville Base Camp,309949756,Caroline,11/16/2019,within a few hours,100%,33%,f,Asheville,28806,35.57989,-82.57301,House,Entire home/apt,2,1,1,$60.00 ,"$1,800.00 ",$90.00 ,100,strict_14_with_grace_period
40154627,"Quiet house, pet friendly, 3 miles to Haywood Rd",62193522,Martin,3/8/2016,within an hour,100%,100%,t,Asheville,28806,35.55114,-82.62978,Guest suite,Entire home/apt,2,1,1,$89.00 ,$100.00 ,$50.00 ,98,moderate
40171393,Asheville Adventure Abode,37814007,Rebecca,7/7/2015,within an hour,100%,100%,t,Asheville,28801,35.59739,-82.56603,Apartment,Entire home/apt,2,1,0,$77.00 ,$0.00 ,$20.00 ,98,flexible
40175865,❉ Family Friendly Mountain Home ❉,60828598,Diane,2/28/2016,within an hour,100%,100%,t,Arden,28704,35.47919,-82.4997,House,Entire home/apt,6,2,3,$175.00 ,$0.00 ,$100.00 ,97,moderate
40200676,West Asheville Hide-A-Way | Live Like A Local!,31179279,Key Source,4/13/2015,within an hour,99%,100%,t,Asheville,28806,35.57904,-82.59666,Apartment,Entire home/apt,2,1,1,$109.00 ,$100.00 ,$70.00 ,100,strict_14_with_grace_period
40229587,"Craftsman style apartment, minutes to downtown.",6959830,Elizabeth,6/17/2013,within an hour,100%,93%,t,Asheville,28803,35.56953,-82.54839,House,Entire home/apt,4,1,2,$150.00 ,,$35.00 ,100,moderate
40269719,Super Comfortable 1BR Apt - Backyard Forest,13976264,Michael And Rebecca,4/6/2014,within an hour,100%,90%,t,Arden,28704,35.47307,-82.49231,Apartment,Entire home/apt,4,1,1,$93.00 ,,$15.00 ,100,moderate
40273960,Bunk Bed at Sweet Peas Hostel,305248767,Sweet Peas,10/29/2019,within an hour,100%,99%,t,Asheville,28801,35.5953,-82.55235,Hostel,Shared room,1,1,1,$32.00 ,,,94,flexible
40274759,Pod at Sweet Peas Hostel,305248767,Sweet Peas,10/29/2019,within an hour,100%,99%,t,Asheville,28801,35.59711,-82.55425,Hostel,Shared room,1,1,1,$40.00 ,,,98,flexible
40284917,Leicester Farmland,163491126,Ian,12/20/2017,within a few hours,100%,100%,f,Asheville,28806,35.63858,-82.64063,House,Private room,2,1,0,$36.00 ,$200.00 ,$10.00 ,,strict_14_with_grace_period
40309710,Morningside Hide-Away,143880669,Dea,8/2/2017,within an hour,100%,100%,t,Asheville,28806,35.56827,-82.597,Guest suite,Entire home/apt,4,1,1,$77.00 ,$500.00 ,$30.00 ,100,moderate
40311170,Serenity in W AVL stylish studio sanctuary,84075714,Jody,7/16/2016,within an hour,100%,100%,t,Asheville,28806,35.56734,-82.56934,House,Entire home/apt,2,1,1,$95.00 ,$100.00 ,$50.00 ,100,flexible
40311573,West Asheville Big Yard Covered Deck Full Kitchen,15086526,Smithson,5/4/2014,within an hour,100%,99%,t,Asheville,28806,35.5503,-82.62927,House,Entire home/apt,6,1,2,$110.00 ,$0.00 ,$50.00 ,95,flexible
40323675,Welcome to the Candy House. No Extra Guest Fees!,10554436,Han,12/10/2013,within an hour,100%,100%,t,Asheville,28805,35.59207,-82.53492,House,Entire home/apt,2,1,2,$78.00 ,$500.00 ,$50.00 ,100,strict_14_with_grace_period
40371638,Magnolia Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,9/28/2013,N/A,N/A,89%,f,Asheville,28801,35.57449,-82.55849,Bed and breakfast,Private room,2,1,1,$200.00 ,$0.00 ,$0.00 ,100,super_strict_30
40372482,Marsh Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,9/28/2013,N/A,N/A,89%,f,Asheville,28801,35.57514,-82.55709,Bed and breakfast,Private room,2,1,1,$200.00 ,$0.00 ,$0.00 ,,super_strict_30
40372837,Carolina Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,9/28/2013,N/A,N/A,89%,f,Asheville,28801,35.57456,-82.55869,Bed and breakfast,Private room,2,1,1,$200.00 ,$0.00 ,$0.00 ,,super_strict_30
40399536,Fairytale Stone Cottage,189080216,Jennie,5/11/2018,within a few hours,100%,98%,t,Woodfin,28804,35.62772,-82.59791,House,Entire home/apt,8,3,3,$200.00 ,$500.00 ,$200.00 ,100,moderate
40429056,Due North - Unique large space Close to downtown!,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Woodfin,28804,35.6293,-82.57736,Apartment,Entire home/apt,16,2,4,$299.00 ,"$1,000.00 ",$149.00 ,97,strict_14_with_grace_period
40430693,Due North - Large apartment in a great location!,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Woodfin,28804,35.63051,-82.57607,Apartment,Entire home/apt,14,2,5,$199.00 ,$750.00 ,$149.00 ,94,strict_14_with_grace_period
40431231,Due North -  Cozy Apartment with mountain views!,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Woodfin,28804,35.63075,-82.57603,Apartment,Entire home/apt,10,1,4,$199.00 ,$750.00 ,$98.00 ,87,strict_14_with_grace_period
40508976,Ralph’s Retreat,29565491,Emma,3/18/2015,within an hour,100%,100%,t,Woodfin,28804,35.62947,-82.57629,Apartment,Entire home/apt,4,1,2,$95.00 ,,$30.00 ,94,flexible
40553378,"Deerhaven Hideaway; Luxurious Convenience to Biltmore Park, Asheville, restaurants & more!",96187307,Steve,9/21/2016,within an hour,99%,100%,t,Asheville,28803,35.49493,-82.54107,House,Entire home/apt,10,4,4,$233.00 ,$0.00 ,$0.00 ,,super_strict_60
40589992,Biltmore-Downtown-Mission Hospital-3/2-$2800/month,48097254,Anne & Tom,11/3/2015,within an hour,100%,98%,t,Asheville,28803,35.57952,-82.54713,House,Entire home/apt,6,2,3,$90.00 ,,$100.00 ,100,moderate
40610548,"Stunning Mountain Home - Views, Hot Tub & Fire Pit",314686830,Michelle,12/5/2019,within an hour,100%,100%,f,Arden,28704,35.46472,-82.50851,House,Entire home/apt,12,4.5,5,$500.00 ,$500.00 ,$250.00 ,,strict_14_with_grace_period
40639820,Urban Forest Suite (Open During Crisis),14604719,Mitchell,4/22/2014,within an hour,100%,96%,t,Asheville,28806,35.57052,-82.59019,Guest suite,Entire home/apt,2,1,1,$50.00 ,,$15.00 ,99,flexible
40664278,"Chic Retreat: Walk to Dining, Shops, Entertainment",149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Asheville,28806,35.57937,-82.5751,Condominium,Entire home/apt,4,1,1,$79.00 ,$0.00 ,$179.00 ,,super_strict_30
40671694,"New Home, Walk to Restaurants, RiverArts, Brewery",268853057,Mimi,6/15/2019,within an hour,100%,100%,t,Asheville,28806,35.58404,-82.5707,House,Private room,2,1,1,$55.00 ,,$15.00 ,100,strict_14_with_grace_period
40695807,Tiny Mansion - by the woods & downtown!,243870,Stephanie,9/24/2010,within an hour,100%,N/A,f,Asheville,28801,35.60964,-82.55988,House,Entire home/apt,2,1,1,$80.00 ,$500.00 ,$100.00 ,,strict_14_with_grace_period
40698829,Asheville Home Sweet Home,314149204,Chris,12/3/2019,N/A,N/A,100%,f,Asheville,28806,35.50794,-82.61104,House,Entire home/apt,6,1.5,3,$150.00 ,$0.00 ,$100.00 ,100,moderate
40700186,"West Asheville Apt., 4 miles to Biltmore Estate",79691715,Myrick,6/24/2016,within a few hours,75%,86%,f,Asheville,28806,35.58238,-82.58655,Guesthouse,Entire home/apt,4,1,1,$95.00 ,$100.00 ,$40.00 ,80,moderate
40709253,Great house in West Asheville Close to downtown,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28806,35.6029,-82.61276,House,Entire home/apt,12,3.5,5,$999.00 ,"$1,000.00 ",$300.00 ,97,strict_14_with_grace_period
40740987,Bee City Bungalow - What AVL's Buzzing About!,144130422,Maria,8/3/2017,within an hour,100%,90%,f,Asheville,28801,35.59785,-82.56742,Bungalow,Entire home/apt,4,1,2,$200.00 ,$125.00 ,$50.00 ,100,flexible
40756664,The Asheville Acorn-Tiny House,19496141,Stephen,8/5/2014,within an hour,100%,99%,t,Asheville,28803,35.54871,-82.50846,Tiny house,Entire home/apt,2,1,0,$65.00 ,$100.00 ,$35.00 ,100,moderate
40758073,Asheville Arts and crafts cabin on the river.,291084289,Matthew,9/2/2019,within an hour,67%,100%,f,Woodfin,28804,35.62932,-82.5996,House,Private room,2,1,1,$50.00 ,$150.00 ,$20.00 ,94,flexible
40760529,"South Slope Skyhaus, Luxury Downtown Townhome with Private Rooftop Terrace, Located in Desirable Sou",112407742,William,1/20/2017,within a few hours,100%,99%,f,Asheville,28801,35.58655,-82.55135,Townhouse,Entire home/apt,6,3.5,3,$469.00 ,$250.00 ,$185.00 ,100,strict_14_with_grace_period
40784083,THE HIVE: Relax and reunite with friends & family,53103852,Andrea,1/3/2016,within an hour,100%,100%,t,Asheville,28803,35.48945,-82.49753,House,Entire home/apt,16,3.5,6,$575.00 ,"$2,000.00 ",$300.00 ,100,strict_14_with_grace_period
40806987,Due North - Huge House great location in Asheville,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28804,35.62853,-82.57724,Apartment,Entire home/apt,16,5,12,$999.00 ,"$1,000.00 ",$400.00 ,,strict_14_with_grace_period
40807880,Historic Haywood Haven Entire Home Walk Everywhere,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28806,35.57848,-82.57593,House,Entire home/apt,10,3,4,$499.00 ,"$1,000.00 ",$198.00 ,,strict_14_with_grace_period
40818692,River Arts Apartment with Kitchenette,98506795,Ranse,10/6/2016,within an hour,100%,95%,t,Asheville,28801,35.58983,-82.56711,House,Entire home/apt,4,3,2,$150.00 ,$100.00 ,$100.00 ,100,strict_14_with_grace_period
40829347,Designer Estate w/ Chef’s Kitchen & Home Theater,149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Arden,28704,35.46097,-82.49263,House,Entire home/apt,16,3.5,6,$503.00 ,$0.00 ,$379.00 ,,super_strict_30
40833729,Experience Modern Luxury in Asheville,30536407,Eric,4/3/2015,within an hour,100%,100%,t,Asheville,28805,35.61563,-82.46501,House,Entire home/apt,8,2,3,$350.00 ,,$250.00 ,,moderate
40840139,Ground Floor Studio Apartment w/Private Entrance,56642643,Paul,1/29/2016,within an hour,100%,99%,t,Asheville,28806,35.57803,-82.62911,Guest suite,Entire home/apt,4,1,0,$59.00 ,$150.00 ,$15.00 ,100,flexible
40840756,Driftwood by the River 3.0,116133463,Libre,2/12/2017,within an hour,100%,100%,t,Asheville,28805,35.59217,-82.46497,Apartment,Entire home/apt,8,2,3,$160.00 ,$0.00 ,$70.00 ,100,flexible
40865145,The Rusticle Shack,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28748,35.62167,-82.65714,House,Entire home/apt,6,1,3,$189.00 ,$750.00 ,$98.00 ,93,strict_14_with_grace_period
40899279,Beaucatcher Mountain Sanctuary: 2 private bedrooms,318592838,Lillie,12/17/2019,N/A,N/A,100%,f,Asheville,28805,35.59241,-82.53512,House,Private room,6,1,2,$139.00 ,,,100,flexible
40925722,West Asheville Country Hideaway HOT TUB SAUNA,3665372,Asheville Abode,9/24/2012,within an hour,100%,100%,f,Asheville,28806,35.57608,-82.64678,House,Entire home/apt,4,1,1,$199.00 ,$750.00 ,$149.00 ,98,strict_14_with_grace_period
40946975,Beautiful Asheville tiny home get-a-way..,4506010,Candra,12/27/2012,within a day,80%,100%,f,Asheville,28806,35.57293,-82.60463,Tiny house,Entire home/apt,3,1,0,$78.00 ,$200.00 ,$135.00 ,100,strict_14_with_grace_period
40956152,Remodeled All-Suite Downtown Loft w/ Balcony,149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Asheville,28801,35.59831,-82.55472,Condominium,Entire home/apt,4,2.5,2,$279.00 ,$0.00 ,$204.00 ,,super_strict_30
40956163,The Hart House: Luxurious Mountain Retreat,149601167,TurnKey Vacation Rentals,9/7/2017,within an hour,100%,100%,f,Fletcher,28732,35.46672,-82.46404,House,Entire home/apt,16,4.5,6,$564.00 ,$0.00 ,$360.00 ,,super_strict_30
40986908,South Slope View,27118661,Sean,2/2/2015,within a few hours,100%,100%,f,Asheville,28801,35.58561,-82.55271,Townhouse,Entire home/apt,6,3,2,$500.00 ,$0.00 ,$150.00 ,100,moderate
40988430,Downtown Bungalow,28886067,David,3/6/2015,within an hour,100%,99%,f,Asheville,28801,35.59762,-82.55823,Bungalow,Entire home/apt,8,1,3,$325.00 ,$250.00 ,$99.00 ,95,moderate
41044083,Paradise parkway launch pad,320665850,Helen,12/24/2019,within an hour,100%,98%,t,Asheville,28803,35.55485,-82.47897,House,Entire home/apt,12,2.5,5,$399.00 ,$250.00 ,$150.00 ,100,moderate
41053254,Beaucatcher Mountain Sanctuary: 1 Private Bedroom,318592838,Lillie,12/17/2019,N/A,N/A,100%,f,Asheville,28805,35.59342,-82.5372,House,Private room,4,1,1,$90.00 ,$0.00 ,$20.00 ,100,flexible
